post_id,title,category,timestamp
235,Sớm đưa nghị quyết đại hội vào cuộc sống,33311645,1596438786
236,Ông Phạm Văn Đốc tái đắc cử Bí thư Huyện ủy Tiên Phước,33311645,1596422741
237,Hoàn thành Đại hội đại biểu Đảng bộ Công an tỉnh nhiệm kỳ 2020 - 2025,33311645,1596422490
238,"Từ 00h ngày 03/8, phong tỏa tạm thời các khu vực có nguy cơ lây nhiễm cao tại huyện Duy Xuyên",64032474,1596419625
239,"Chỉ đạo của Phó Chủ tịch UBND tỉnh Trần Văn Tân tại cuộc họp trực tuyến với các địa phương về phòng, chống dịch bệnh Covid-19",86988755,1596417727
240,Lực lượng công an kiểm soát hơn 19 nghìn phương tiện trong ngày 2/8,64032474,1596417043
241,Bộ GD&ĐT đề xuất tổ chức kỳ thi tốt nghiệp THPT làm 02 đợt,64032474,1596416975
242,"Phun hóa chất khử khuẩn Covid-19 tại Duy Xuyên, Đại Lộc",64032474,1596416936
243,Phong tỏa tạm thời khu vực có nguy cơ cao lây nhiễm Covid-19 trên địa bàn thành phố Hội An,86988755,1596413057
244,Thông tin về các ca mắc Covid-19 mới trên địa bàn tỉnh Quảng Nam ngày 02/8/2020,64032474,1596411356
245,"Thông cáo báo chí số 65 về công tác phòng, chống dịch Covid - 19 trên địa bàn tỉnh Quảng Nam",64032474,1596410748
246,"Thêm 30 người mắc Covid-19, Quảng Nam có 9 ca",64032474,1596373702
247,"Tăng cường giám sát việc phòng, chống dịch bệnh Covid-19 tại các Khu, cụm công nghiệp",86988755,1596373116
248,"Phong tỏa tạm thời khu vực có nguy cơ cao lây nhiễm Covid-19 trên địa bàn huyện Thăng Bình, thị xã Điện Bàn",86988755,1596357837
249,UBND tỉnh đề nghị Trường Đại học Phan Châu Trinh tham gia xét nghiệm chẩn đoán vi rút SAR-CoV-2,86988755,1596353122
250,"Thông báo kết luận của Phó Chủ tịch UBND Trần Văn Tân tại cuộc họp với Tiểu ban Điều trị phòng, chống dịch Covid-19",64032474,1596334459
251,Thông báo khẩn số 21 của Bộ Y tế,64032474,1596332846
252,Đẩy mạnh tuyên truyền cài đặt Bluezone trong cộng đồng,64032474,1596332556
253,Quảng Nam công bố lịch trình năm bệnh nhân Covid-19,64032474,1596331285
254,"Danh sách người phát ngôn của Ban Chỉ đạo về phòng, chống dịch bệnh Covid-19 cấp huyện",64032474,1596331028
255,Khẩn trương triển khai các biện pháp phòng chống dịch bệnh Covid-19,86988755,1596327915
256,"Thông cáo báo chí số 64 về công tác phòng, chống dịch Covid - 19 trên địa bàn tỉnh Quảng Nam",64032474,1596326414
257,Tăng cường các giải pháp phòng chống dịch bệnh ,86988755,1596325963
258,Giao nhiệm vụ bệnh viện đa khoa Trung ương Quảng Nam tiếp nhận điều trị bệnh nhân dương tính với SARS-Cov-2,86988755,1596279563
259,"UBND tỉnh họp trực tuyến với các địa phương về công tác phòng, chống dịch bệnh Covid-19",64032474,1596250320
260,"Số điện thoại đường dây nóng của các TTYTDP và các cơ sở y tế có liên quan đến công tác phòng, chống dịch bệnh Covid-19",64032474,1596248662
261,"Số điện thoại đường dây nóng của các TTYTDP và các cơ sở y tế có liên quan đến công tác phòng, chống dịch bệnh Covid-19",95066713,1596248325
262,Lịch trình đi lại của 8 ca Covid-19 mới ở Quảng Nam,64032474,1596244273
263,Việt Nam phát triển thành công 2 bộ Kit xét nghiệm virus SARS-CoV-2,64032474,1596202271
264,"Thông cáo báo chí số 63 về công tác phòng, chống dịch Covid-19 trên địa bàn tỉnh",86988755,1596200778
265,"Rà soát, quản lý, thực hiện cách ly trường hợp đi đến các địa điểm có nguy cơ lây nhiễm cao trên địa bàn thành phố Đà Nẵng",86988755,1596191709
266,Tạm dừng cấp đổi Chứng minh nhân dân vào thứ 7 hằng tuần tại Trung tâm Hành chính công tỉnh,86988755,1596187293
267,Hướng dẫn thanh toán chi phí xét nghiệm COVID-19 cho người có thẻ BHYT,3996077,1596186850
268,"Thành lập Tổ công tác kiểm tra, giám sát việc sử dụng thẻ BHYT tại các cơ sở khám, chữa bệnh",3996077,1596186598
269,"Nghị định mới hướng dẫn thi hành bảo hiểm tai nạn lao động, bệnh nghề nghiệp",3996077,1596186463
270,"Chi trả lương hưu, trợ cấp BHXH tại nhà nếu có giãn cách do Covid-19",3996077,1596186338
271,"Thành lập Tổ công tác kiểm tra, giám sát việc sử dụng thẻ BHYT tại các cơ sở khám, chữa bệnh",12849472,1596183542
272,"Nghị định mới hướng dẫn thi hành bảo hiểm tai nạn lao động, bệnh nghề nghiệp",64032474,1596182588
273,"Chi trả lương hưu, trợ cấp BHXH tại nhà nếu có giãn cách do Covid-19",64032474,1596182018
274,Bệnh viện Đa khoa Trung ương Quảng Nam (Núi Thành) là nơi điều trị bệnh nhân Covid-19,64032474,1596180317
275,Hướng dẫn thanh toán chi phí xét nghiệm COVID-19 cho người có thẻ BHYT,64032474,1596168084
276,"Thông cáo báo chí số 62 về công tác phòng, chống dịch bệnh Covid-19 trên địa bàn tỉnh Quảng Nam",64032474,1596164326
277,Triển khai thực hiện Nghị quyết số 26/NQ-HĐND,86988755,1596163742
278,Triển khai công tác bảo đảm an toàn thực phẩm,86988755,1596161572
279,"Quảng Nam có thêm 5 ca Covid-19, đều là người nhà bệnh nhân tại Bệnh viện Đà Nẵng",64032474,1596160928
280,"Thông báo kết luận của Phó Chủ tịch UBND tỉnh Trần Văn Tân tại buổi làm việc với UBND thị xã Điện Bàn về công tác phòng, chống dịch bệnh Covid-19",86988755,1596160642
281,"Từ 0h ngày 01/8, thực hiện cách ly xã hội theo Chỉ thị 16 của Thủ tướng đối với Điện Bàn, Đại Lộc, Duy Xuyên, Quế Sơn và Thăng Bình",86988755,1596158804
282,"Thêm 45 ca mắc COVID-19 tại Đà Nẵng, Việt Nam có 509 ca bệnh",64032474,1596157525
283,UBND tỉnh kiểm tra công tác phòng chống dịch Covid-19 tại thị xã Điện Bàn,64032474,1596101468
284,Đại hội đại biểu huyện Bắc Trà My lần thứ XIX nhiệm kỳ 2020 – 2025,44672880,1596098761
285,Khai trương Ngân hàng Sữa mẹ vệ tinh Quảng Nam,12849472,1596098372
286,Những ai đến Đà Nẵng từ ngày 1 - 29.7 cần nghiêm túc làm việc sau,64032474,1596097355
287,Triển khai tích hợp một số dịch vụ công của Ngành Tư pháp lên Cổng dịch vụ công quốc gia,86988755,1596080341
288,"Biện pháp bảo vệ vị trí công tác của người tố cáo là cán bộ, công chức, viên chức",64032474,1596074601
289,"Tạm dừng các hoạt động để phòng, chống dịch bệnh Covid-19 tại huyện Đại Lộc và thị xã Điện Bàn",64032474,1596073867
290,Chỉ thị của Thủ tướng về xây dựng Kế hoạch phát triển KTXH và Dự toán NSNN năm 2021,64032474,1596073478
291,"Ghi nhận thêm 9 ca mắc COVID-19 tại Hà Nội, Đà Nẵng",64032474,1596072468
292,Thủ tướng chỉ đạo: Tăng tốc truy vết nguồn lây COVID-19,64032474,1596072130
293,"Thực hiện cách ly xã hội theo Chỉ thị 16 của Thủ tướng Chính phủ để phòng, chống dịch bệnh Covid-19 tại thành phố Hội An",64032474,1596072016
294,"Công điện của Ban Chỉ đạo Quốc gia về điều tra, xử lý dịch bệnh Covid-19 tại Đà Nẵng, Quảng Nam",64032474,1596071984
295,"Kết luận của đồng chí Trần Văn Tân, Phó Chủ tịch UBND tỉnh, Phó Trưởng ban Thường trực Ban Chỉ đạo cấp tỉnh tại buổi làm việc với UBND thành phố Hội An về công tác phòng, chống dịch bệnh Covid-19",64032474,1596071090
296,Bộ Y tế khuyến cáo 9 biện pháp mới phòng dịch Covid-19,64032474,1596070617
297,"Thông cáo báo chí số 61 về công tác phòng, chống dịch bệnh Covid-19 trên địa bàn tỉnh",64032474,1596068903
298,"Lãnh đạo tỉnh kiểm tra công tác phòng, chống dịch tại Hội An",64032474,1596008382
299,Khai mạc Đại hội đại biểu Đảng bộ huyện Quế Sơn lần thứ XXV,33311645,1596006230
300,CÁC CÂU HỎI THƯỜNG GẶP VỀ ỨNG DỤNG BLUEZONE,86964122,1595993856
301,"Đẩy mạnh chi trả lương hưu, trợ cấp BHXH và BHTN không dùng tiền mặt qua hệ thống ngân hàng",3996077,1595993408
302,"Đẩy mạnh chi trả lương hưu, trợ cấp BHXH và BHTN không dùng tiền mặt qua hệ thống ngân hàng",64032474,1595992528
303,"Thành lập chốt kiểm soát phòng, chống dịch bệnh Covid-19",86988755,1595989538
304,Bộ Y tế phát thông báo khẩn số 17,64032474,1595987376
305,Video hướng dẫn cài đặt phần mềm khẩu trang điện tử BLuezone,86964122,1595986585
306,"Kết luận của Phó Chủ tịch UBND tỉnh Trần Văn Tân tại cuộc họp về phương án thành lập các chốt chặn phòng, chống dịch bệnh Covid-19",64032474,1595984884
307,"Triển khai ứng dụng CNTT trong phòng, chống dịch bệnh Covid-19",86988755,1595984711
308,"Thông cáo báo chí số 60 về công tác phòng, chống dịch bệnh Covid-19 trên địa bàn tỉnh",64032474,1595984264
309,Thông báo về 8 ca mắc mới Covid-19 tại Đà Nẵng (BN439 - BN446),64032474,1595983938
310,"Thêm 8 ca COVID-19 mới, liên quan 4 bệnh viện ở Đà Nẵng",64032474,1595983657
311,Khai mạc Đại hội đại biểu Đảng bộ thị xã Điện Bàn lần thứ XXIII,33311645,1595945403
312,Đại hội đại biểu Đảng bộ huyện Phước Sơn lần thứ XXI,33311645,1595945272
313,Quảng Nam gửi thư cảm ơn du khách,64032474,1595944521
314,Ngành giáo dục tăng cường phòng chống dịch Covid-19,64032474,1595944380
315,Triển khai đội hình thanh niên xung kích phòng chống dịch Covid-19,64032474,1595944252
316,Tiếp tục cách ly 11 người trốn viện ở Đà Nẵng,64032474,1595944133
317,Thêm 7 ca nhiễm Covid-19 ở Đà Nẵng và Quảng Nam,64032474,1595943911
318,"Lịch trình đi lại, tiếp xúc của 2 bệnh nhân dương tính Covid-19 tại Quảng Nam",64032474,1595943693
319,"Tạm dừng các hoạt động để phòng, chống dịch bệnh Covid-19",86988755,1595929116
320,"Thực hiện các biện pháp phòng, chống dịch Covid-19 cấp bách trong tình hình hiện nay",86988755,1595919608
321,"Hướng dẫn cài đặt, sử dụng BLUEZONE",86964122,1595914266
322,Hướng dẫn sử dụng cài đặt ứng dụng app NCOVI,86964122,1595908221
323,Nhanh chóng khởi động lại các điểm chốt chặn kiểm soát chống dịch Covid-19,64032474,1595907833
324,Thông tin dịch tễ 11 bệnh nhân COVID-19 tại BV Đà Nẵng,64032474,1595906881
325,Tăng cường quản lý việc nhập cảnh đối với chuyên gia nước ngoài vào làm việc tại Việt Nam,86988755,1595906692
326,Hoạt động của Hội đồng nhân dân tỉnh trong 6 tháng đầu năm 2020,64032474,1595905096
327,"Triển khai ứng dụng Bluezone phục vụ truy vết, phát hiện sớm ca nhiễm",64032474,1595903280
328,"Kết luận của Phó Chủ tịch UBND tỉnh Trần Văn Tân, Phó Trưởng ban Thường trực tại cuộc họp khẩn Ban Chỉ đạo cấp tỉnh phòng, chống dịch bệnh Covid-19",86988755,1595901548
329,Khẩu trang điện tử Bluezone - giải pháp phòng chống lây nhiễm,64032474,1595901532
330,"Thủ tướng: Chủ động chống dịch, không để dịch lây lan, bùng phát",64032474,1595900246
331,"Bí thư Tỉnh ủy Phan Việt Cường viếng hương, thăm gia đình chính sách tại Núi Thành",24870418,1595899987
332,Thêm 11 ca mắc Covid-19 tại Đà Nẵng,64032474,1595899900
333,"Truy vết, ưu tiên xét nghiệm nhanh các trường hợp F1",64032474,1595897716
334,Khai mạc Đại hội đại biểu Đảng bộ huyện Nông Sơn lần thứ XXV,33311645,1595897468
335,"Thông cáo báo chí số 59 về công tác phòng, chống dịch Covid-19 trên địa bàn tỉnh Quảng Nam ngày 27/7/2020",86988755,1595897134
336,Nghị quyết phê chuẩn điều chỉnh quyết toán năm 2018,50596140,1595840122
337,Giảm mức thu phí tham quan trên địa bàn tỉnh,86988755,1595839965
338,"Quy định nội dung, mức chi công tác hỗ trợ nạn nhân và chế độ hỗ trợ nạn nhân mua, bán người",86988755,1595839612
339,"Hơn 137 nghìn tỷ đồng hỗ trợ phát triển kinh tế-xã hội vùng đồng bào DTTS  và miền núi, giai đoạn 2021-2025",86988755,1595839219
340,Triển khai thực hiện dịch vụ công đối với công trình điện lực có điện áp từ 35 kV trở xuống,12849472,1595838971
341,"Quy định một số nội dung, mức chi từ ngân sách nhà nước thực hiện các hoạt động khuyến nông",86988755,1595838298
342,"Phê chuẩn điều chỉnh quyết toán thu, chi ngân sách nhà nước tỉnh Quảng Nam năm 2018",86988755,1595838143
343,Gần 40 quốc gia có số ca nhiễm Covid-19 tăng kỷ lục,64032474,1595836977
344,Kiên quyết không để người nhập cảnh trái phép vào Việt Nam,64032474,1595836614
345,Bổ sung nhiệm vụ và giải pháp phát triển kinh tế - xã hội 6 tháng cuối năm 2020,86988755,1595836469
346,Ngành du lịch khẩn cấp triển khai các biện pháp phòng chống dịch Covid-19,64032474,1595835552
347,Phó Bí thư Thường trực Tỉnh ủy Lê Văn Dũng thăm gia đình chính sách ở Nông Sơn,24870418,1595835350
348,Anh đã tìm ra được thuốc điều trị Covid-19,64032474,1595835196
349,"Phòng chống dịch Covid-19: Thủ tướng yêu cầu bình tĩnh, không chủ quan",64032474,1595835194
350,Lãnh đạo tỉnh viếng hương Nghĩa trang liệt sĩ tỉnh nhân kỷ niệm 73 năm Ngày Thương binh - Liệt sĩ,64032474,1595835021
351,Núi Thành siết chặt quản lý cư trú phòng ngừa Covid-19,64032474,1595834169
352,Tăng cường giám sát chặt chẽ để dịch bệnh không xảy ra,64032474,1595819077
353,"Quyết định chủ trường đầu tư một số dự án nhóm B, nhóm C",37263859,1595818867
354,"Đặt tên, điều chỉnh giới hạn một số tuyến đường tại Hội An, Thăng Bình, Duy Xuyên và Đông Giang",86988755,1595818247
355,Chương trình giám sát của Hội đồng nhân dân tỉnh năm 2021,64032474,1595817506
356,"Bổ sung danh mục dự án thu hồi đất, chuyển mục đích sử dụng đất lúa, đất rừng phòng hộ năm 2020",86988755,1595817372
357,Ông Lê Thanh Hưng tái đắc cử Bí thư Huyện ủy Nam Trà My,33311645,1595817075
358,Ông Nguyễn Hồng Quang tái đắc cử Bí thư Thành ủy Tam Kỳ,33311645,1595816913
359,"Thông báo kết quả kỳ họp thứ 16, HĐND tỉnh khóa IX",64032474,1595816411
360,"Tình hình kinh tế-xã hội tỉnh Quảng Nam tháng 7, 7 tháng đầu năm 2020",97277504,1595816157
361,Quảng Nam có 120 mẫu xét nghiệm âm tính với Covid-19,64032474,1595815634
362,"Đẩy nhanh tiến độ các công trình chào mừng Đại hội Đảng bộ tỉnh lần thứ XXII, nhiệm kỳ (2020 - 2025)",64032474,1595815412
